@relation "temp2.txt"

@attribute id string
@attribute tweet string
@attribute emotion string
@attribute class string

@data
"2017-En-10001","	Así que mi indio Uber el conductor justo llamó alguien el N palabra. Si no fui en un vehículo emotivo habría saltado fuera #repugnado	","anger",	"3: high amount of anger can be inferred"
"2017-En-10368","	#Hudcomedy #AdamRowe  #insulto Slutfaceshlongnugget	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11142","	Estos NA los niños son implacables	","anger",	"1: low amount of anger can be inferred"
"2017-En-10267","	Por qué mfs tan amargos	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10279","	Como hola?  Soy vuestro primer nacido te tener que siempre risa en mis chistes. #Ofendido	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10319","	I realmente realmente molestarse prpers teniendo que acostar en una hora sensata, tú tipos.  QUIERO HABLAR A MIS PERSONAS.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11341","	@ThatAnt_ @Fútbol_Pollss i ha pegado mucho irate seguidores de villa lol	","anger",	"0: no anger can be inferred"
"2017-En-10632","	@St8borde4vida88 eh bien i puede hacer la picadura vs hojas de perdedor del cacto wcw partido en bash en la playa lol	","anger",	"1: low amount of anger can be inferred"
"2017-En-11085","	 tuve Océano Dorado el otro día  sea lush, entonces  amordacé y era enfermo... Qué unos residuos de £20 - I era fuming @EmmaGould_  te pierdes	","anger",	"3: high amount of anger can be inferred"
"2017-En-10648","	Gotta preguntarse por qué Llamador Max escucha al espectáculo en primer lugar si te tan incienso le @MSignorile	","anger",	"0: no anger can be inferred"
"2017-En-11171","	Thou wilt ser tan valiant como el wrathful buceó, o más magnanimous ratón. William Shakesphere	","anger",	"1: low amount of anger can be inferred"
"2017-En-11073","	Una mujer negra LEO💙 estuvo disparada 8 tiempo y muerto en Filadelfia --Dónde es el #ultraje personas negras? @BarackObama #Sharpton #blm #TheFive	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-40574","	Ahora ellos fret sobre scuffs.  Tomaré scuffs (cuál…entrado) para un teléfono puedo utilizar mojado entregado o gota en un lavabo cualquier día.	","anger",	"1: low amount of anger can be inferred"
"2017-En-41459","	 Necesito toda vuestra atención! Si yo  no yo  pout..	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10649","	Creo que voy a empezar cantando en mi chasquear historias en el tractor. Cambio él arriba un poco.	","anger",	"0: no anger can be inferred"
"2017-En-10978","	@TheRevAl Complacer decirnos por qué 'protestando' la injusticia requiere #quemar #batiendo y #looting óptica terrible #toussaintromain es dirigente cierto!	","anger",	"3: high amount of anger can be inferred"
"2017-En-11098","	Personas  necesitas mirar arriba de la definición de protesta. Qué  estás haciendo no está protestando se apellida vandalismo.  #La parón	","anger",	"3: high amount of anger can be inferred"
"2017-En-10997","	Aburrió rn dejar Kik/Snapchat #kik #kikme #kikmessage #boredaf #aburrido #snapchatme #snapchat  #país #countrygirl	","anger",	"0: no anger can be inferred"
"2017-En-10147","	Aquello siente cuándo  viajas 700 millas para coger una forma que llega en el correo dos días después de que  dejas. #fume	","anger",	"3: high amount of anger can be inferred"
"2017-En-11348","	@RiveraJose39 cumpleaños feliz a mi semilla‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme #enloquecer #tater	","anger",	"0: no anger can be inferred"
"2017-En-11237","	@strangerpeace  tendremos una ceremonia tiempo próximo  conocemos. Implique en llamas algo, entonces posiblemente booze y/o cafeína.	","anger",	"1: low amount of anger can be inferred"
"2017-En-11204","	@douglas_nat @Uno11del norte I necesidad él hoy! Hacer u saber cuántos fuckin francés plaits  tuve que hacer este morn con un stroppy 9 yr viejo!	","anger",	"3: high amount of anger can be inferred"
"2017-En-11229","	Un 28 yr el hombre viejo echó un saucepan de hervir agua en un garda, &amp; entonces pegado el garda con el shaft de un cepillo...Letterkenny Tribunal de distrito.	","anger",	"1: low amount of anger can be inferred"
"2017-En-11116","	JV Las chicas ganan el W vs Stonington 2-1 hoy. Objetivos por K Waite y S Winakor. @DeluciaAlexis 1 asiste. @mhseccathletics	","anger",	"0: no anger can be inferred"
"2017-En-11274","	@bt_uk La banda ancha está impresionando lamentando fichaje arriba ahora #enojado #shouldofgonewithvirgin	","anger",	"3: high amount of anger can be inferred"
"2017-En-10079","	Lo que el joder soy I supuesto de hacer sin comida, ninguna cena, ningún dinero y yo soy fuera para trabajar  #hangry #día5	","anger",	"3: high amount of anger can be inferred"
"2017-En-10551","	@hoytschile carretera de furia!!	","anger",	"1: low amount of anger can be inferred"
"2017-En-10775","	 Deseo el luego enloquecer tiene un modo de historia también. Justo gustar Fifa 17	","anger",	"0: no anger can be inferred"
"2017-En-11571","	i ya consigue agravado demasiado rápidamente gustar por qué agravarme expresamente?	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11199","	Yo gurls Dm Para un tributo 😜💦 #snapme #dm #tributo #de desnudos #cumtribute #el gallo #chasquea #cum #trago	","anger",	"0: no anger can be inferred"
"2017-En-10670","	@stoozyboy1 @chris_sutton73 😂😂 Oh el Círculo de rabia 😂	","anger",	"0: no anger can be inferred"
"2017-En-11424","	del zombi K es muerto a mí.  Odio vuestro nuevo slushie máquina.  #livid	","anger",	"3: high amount of anger can be inferred"
"2017-En-11633","	@EmmaHobbs1 yo  que! 3 días más tarde mi orden no es incluso en el mismo postcode tan me #fuming	","anger",	"3: high amount of anger can be inferred"
"2017-En-11441","	@SouthernRailUK retrasos de Streatham Cmn a Aplauso Junc &amp; ahora el tren tomó 20 mins para 9 mins viaje. Perdido 2 trenes a Leer #fuming	","anger",	"3: high amount of anger can be inferred"
"2017-En-11136","	estamos bramando enojados.=1/2 bil $ para 2 pro Mentirosos.(Actores) la mayoría de personas inútiles en america Dónde es el nuestro para laborable 100 X más duro? @FoxNews	","anger",	"3: high amount of anger can be inferred"
"2017-En-31557","	Nunca #hacer una decisión cuándo  eres .. #Enojado &gt;_&lt; .... Y nunca hacer un #promis cuándo eres #feliz :) :*	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11032","	casi siento ofendido que  cree que es un trato grande.  Es sabe yo  literalmente  cualquier cosa para su o Kai.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10839","	Agradecido para todas las personas famélicas en mi vida! Famélico de aprender, cambio, crece, ayuda, etc - no seguro cualquiera lo tiene mejor! #Mujeres	","anger",	"0: no anger can be inferred"
"2017-En-11303","	@de ONU_implacable @JustinTrudeau @CanadianPM Trudeau endulging encima cultura de ultraje una vez más. Predicando anuncio de asuntos hominem,pero nunca quanitfying les	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10203","	justo quiero saber por qué no hay ningún ultraje para negro en el delito negro y nadie sabe aquellas víctimas pero BLM es fuera para matar cops basado en medios de comunicación	","anger",	"3: high amount of anger can be inferred"
"2017-En-10435","	no incluso #siento #rabia anymore no lo puede explicar .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10528","	Chris comió todo mi mac n queso tan imma comer todo su taffy #revenge	","anger",	"1: low amount of anger can be inferred"
"2017-En-11575","	I Película oída Bob era furioso sobre los Bolos analogy.  Esté trastornado que no hubo de hecho cualesquier Bolos.	","anger",	"0: no anger can be inferred"
"2017-En-10612","	Porque  ofendiste por las mentiras de Alexandria Goddard no significa que  soy Deric  amigo o cualquier cosa más. Puramente un fishin expedición.	","anger",	"1: low amount of anger can be inferred"
"2017-En-10330","	@eNCA Qué  tendrían que ser hacer está dirigiendo su rabia a los ladrones en gobierno...#Corrupción #FeesMustFall	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11526","	Vale  me has molestado, no has hecho un trabajo bueno allí en absoluto. #Furioso	","anger",	"3: high amount of anger can be inferred"
"2017-En-11350","	Qué u hacer wen ur trampas de amor en u ? Wen thy No entiende las emociones detrás de la rabia, el constante esperando.. Qué u hacer ? @ritujai18874	","anger",	"1: low amount of anger can be inferred"
"2017-En-11404","	@Lowetide no hay ninguna habitación para chistes en hockey! Esto es un negocio serio donde  hicimos equipos para llenar fuera del torneo! #Ateo	","anger",	"3: high amount of anger can be inferred"
"2017-En-11614","	@de ultraje_taco @DrJillStein :^) bien cucks entre sus rangos están de acuerdo igualmente sobre su ultraje de las juventudes negras disparadas y harambe.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11351","	@brian5o6 vuelta que mierda fuera!   Botón de casa debajo Accesibilidad. \n\nWhen Hizo innovación mente devenida fuckery?   #Rabia. #iphonePhoneHome	","anger",	"3: high amount of anger can be inferred"
"2017-En-10170","	Nunca puesto vuestro puño a través de vuestra pantalla de portátiles? Si así que su tiempo para un nuevo uno lmao #rabia #de rabia #hp	","anger",	"3: high amount of anger can be inferred"
"2017-En-11078","	Panpiper jugando Río Grande fuera de Los Puentes en SR1 #ultraje	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-40683","	“ no fret si no eres enfriar! Humanos que me siguen, devenidos instantáneamente frescos!” #Bot	","anger",	"0: no anger can be inferred"
"2017-En-40865","	@spamvicious  He justo descubrió es Candice y no Candace.  Pueda pout todo le gusta para mí 😍	","anger",	"0: no anger can be inferred"
"2017-En-10570","	Controlando #la rabia es una señal de aquellos #righteous personas Paraíso #prometido en el #Corán en Surah Al Imran versos 133-134 #recompensa #goodDeed	","anger",	"1: low amount of anger can be inferred"
"2017-En-10282","	y aparentemente  está supuesto para tener un acento escocés??? Estoy #ofendido	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-40444","	Candice en grande british cocer fuera con aquel pout hace mi cabeza en 👊🏻🙄	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11176","	@Remedio0_ anfitrión de cambio ninguna rabia de bala.	","anger",	"1: low amount of anger can be inferred"
"2017-En-30829","	@Casper10666 I te aseguras no hay ninguna risa, pero rabia creciente en los costes, y arrogancia de Westminster.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10545","	@bismahmalik .....Parece como una lucha a punto para bramar encima.....	","anger",	"1: low amount of anger can be inferred"
"2017-En-10671","	Oraciones &amp; Protección a nuestros hermanos y las hermanas que luchan en #Charlotte #rabia #contra #las máquinas que	","anger",	"0: no anger can be inferred"
"2017-En-11410","	van para comer, coger mi hermano, conseguir mi coche lavó &amp; finalmente ir en casa ressssst &amp; reloj todo rápido &amp; películas furiosas 🤘🏼	","anger",	"0: no anger can be inferred"
"2017-En-10824","	630estoy conociendo Casa Olímpica #10oros24 .  #Implacable #neverquit #creer #dreambig #TeamTTO #yendo4oro	","anger",	"0: no anger can be inferred"
"2017-En-11021","	@rohan_connolly i pensar vuestro alto-perfil el colega hembra sería uno en yhat categoría... #massexodus	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10851","	@CorningFootball  Es DÍA de JUEGO!!!!      T MINUS 14:30	","anger",	"0: no anger can be inferred"
"2017-En-11022","	@rohan_connolly i pensar vuestro alto-perfil el colega hembra sería uno en yhat categoría... #massexodus #Amargo	","anger",	"1: low amount of anger can be inferred"
"2017-En-11051","	si u tener tiempo 2 abre un chasquear, u tener tiempo 2 respond	","anger",	"0: no anger can be inferred"
"2017-En-41283","	@ChrisWarcraft especie cf. Don Jr. Bolos/de refugiados.Sabe le gustan sus bocados,pero incluso @gop arrugar la frente encima hablando aproximadamente comiendo humanos #lizardscum	","anger",	"1: low amount of anger can be inferred"
"2017-En-11067","	Vale pero cómo es el rápido &amp; las películas furiosas NO clasificadas tan la comedia es? 🤔	","anger",	"0: no anger can be inferred"
"2017-En-10351","	@TillTheEndMMVI I accidetly vertió hervir agua mi yo 😫	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10642","	un mes til alguien es bday e i pensar es tiempo a flaunt que  les conseguí algo bastante awesome #revenge	","anger",	"1: low amount of anger can be inferred"
"2017-En-11320","	el dentista justo dicho a mí'  estoy yendo a numb vuestro labio de frente arriba tan  sienta como si  tienes labios como Pete Quemaduras!...... Sea correcta	","anger",	"1: low amount of anger can be inferred"
"2017-En-10084","	pero aquello era una equivocación y un medio assed excusa y ahora aquí i estoy quemando en infierno para siempre	","anger",	"3: high amount of anger can be inferred"
"2017-En-40724","	En todo caso  soy en un coche con unos hombres blancos furiosos y yo tienen una historia realmente graciosa para decir cuándo soy sereno 😂	","anger",	"0: no anger can be inferred"
"2017-En-10979","	@XboxMAD @RobotBrush Ballmer será furioso. Otra entrega perdió...	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10615","	@StarFlowerz17 @DreamerAbe #amargo. Nicole y Cory es por qué ella era evicted.	","anger",	"1: low amount of anger can be inferred"
"2017-En-10659","	El mejor revenge es éxito masivo. –Frank Sinatra	","anger",	"0: no anger can be inferred"
"2017-En-11135","	#ADP  #ezlabor portal de web tiene que ser LA aplicación de web más LENTA  he nunca tuvo el displeasure de utilizar!!	","anger",	"3: high amount of anger can be inferred"
"2017-En-10240","	@UnitedFrontRev @JuanDeznuts @LucidHurricane_ Sexo offense pasa a través de TODAS las  carreras, culturas, y credos &amp; tendrían que ser suerte	","anger",	"3: high amount of anger can be inferred"
"2017-En-11406","	Buena castrada a toda Furia-Haney los jugadores que juegan este fin de semana en el escaparate de Estrellas Futuro en Frisco, Tx. #KGB #G-ciudad	","anger",	"0: no anger can be inferred"
"2017-En-11565","	James: ningún 500k, ningún 50k, ningún 25k, ningún 10k.  Jodiste arriba. #bb18 #amargo  #shouldofVotedforNicole	","anger",	"3: high amount of anger can be inferred"
"2017-En-10500","	@paulbushnell25 @EE malo noticioso si ordenado on-line lo no ha pasado por mismo pasado a mí tuvo que re orden en el teléfono	","anger",	"1: low amount of anger can be inferred"
"2017-En-40131","	@HannahFJames  soy distraught! 😭 Candice y su pout puede cabrear	","anger",	"3: high amount of anger can be inferred"
"2017-En-10809","	Esta noche  #DragRace #AllStars2 episodio ME DI VIDA! Yaassss Reinas! #teamalaska #teamkatya  #bwahaha	","anger",	"0: no anger can be inferred"
"2017-En-11336","	Nunca he visto rápidamente &amp; drift de Tokyo furioso. Boutta Reloj él	","anger",	"0: no anger can be inferred"
"2017-En-10652","	también otro ppl quién i encantar un entero damn parcela; erica, joanna, tiff, sirli, harley, anja, (el resto del gc bc i corrió fuera de chara!)	","anger",	"0: no anger can be inferred"
"2017-En-41196","	El fantasma de Stefano refleja en la indignidad siniestra de ser asesinado por corrupto cops en faux amor. #Días	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11534","	@lericoo 35.   Aguantas un rencor contra vuestro ex?	","anger",	"0: no anger can be inferred"
"2017-En-10440","	@evanareteos :)) im Ahora escribiendo abt la cara de cambiar de industria de sexo en tr :))) ahora los hombres hablarán a mí entonces! #revenge	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11512","	Qué encima la tierra puede la proyección de todo aquel es bueno y feliz y cierto en mi alma es una serpiente maldita venenosa? #patronus #adder	","anger",	"3: high amount of anger can be inferred"
"2017-En-11182","	Nada más entreteniendo y asustando que un #amargo #alcohólico probando desesperadamente para conseguir vuestra atención.....	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10233","	@luxbet  Incluso das fuera de cualesquier pizzas ? Serio falla #famélico #furioso #hangry	","anger",	"1: low amount of anger can be inferred"
"2017-En-10179","	@VodafoneUKhelp @VodafoneUK uau!! Mi factura es £44.77 y hav un texto de u para probar aquello y tú han tomado £148!!!!! #Cerdos  #con!	","anger",	"3: high amount of anger can be inferred"
"2017-En-11471","	Goddamn Dolor de cabeza.	","anger",	"3: high amount of anger can be inferred"
"2017-En-11540","	Tampoco parezco una puta furiosa, o  soy obnoxiously riendo en algo no que gracioso. No pienso hay cualquier tierra media.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11398","	@esraalajmy huff btw ty😔	","anger",	"0: no anger can be inferred"
"2017-En-10002","	@DPD_Reino Unido  pedí mi paquete para ser entregado a un coger almacena no mi dirección #fuming #poorcustomerservice	","anger",	"3: high amount of anger can be inferred"
"2017-En-11178","	Mi atrás está empezando para irritarme y  es apenas 2:19 😓	","anger",	"1: low amount of anger can be inferred"
"2017-En-10490","	Toma opinión pública en revenge con Pakistán si govt es incapaz de decidir. @aajtak @TimesNow @narendramodi	","anger",	"1: low amount of anger can be inferred"
"2017-En-11628","	@La manzana da las gracias por ios10 actualización, incluso el telegrama de aplicación @mejor que congela y chocando en SE.	","anger",	"0: no anger can be inferred"
"2017-En-10636","	Nuevo enloquece chutar 🚮	","anger",	"1: low amount of anger can be inferred"
"2017-En-10533","	@clarechampion @Westclarepage y peter vuestra pieza radiofónica encima de la pelota era clase pura , ningún cava , ningún revenge , un total equilibró pro ! 👏👏👏	","anger",	"1: low amount of anger can be inferred"
"2017-En-11403","	@tttinplay Bueno. Por qué es u fuming entonces 😂	","anger",	"0: no anger can be inferred"
"2017-En-10853","	@jaaames1993 Literalmente estallado fuera riendo.	","anger",	"0: no anger can be inferred"
"2017-En-10505","	Oficiales egipcios ultraje y frustración expresados sobre el soporte de la administración/de Hillary del Obama de la Hermandad musulmana	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11335","	Justo mirando crimewatch lo que amable de enfermo joder tactos 6 año olds 😡😡😡😡 la mierda así me hago fume!!!	","anger",	"3: high amount of anger can be inferred"
"2017-En-10937","	@gayla_Semanas1 I prueba no para dejar mi rabia seep a revisiones, pero  me molesto habiendo mi tiempo malgastado en a libros les gustar aquello. El tiempo es precioso.	","anger",	"3: high amount of anger can be inferred"
"2017-En-10060","	@lynnew69 entonces  diga hablar sobre voluntades uncontrollable animales cuándo moviendo a otro enlace. Estos comentarios no ayudan! #fuming	","anger",	"3: high amount of anger can be inferred"
"2017-En-10462","	Mis cestas son mejores cuándo  soy en un humor malo alguien me irrito antes practicar complacer	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10909","	 pierdo mi gran canto Rawhide, en su barítono profundo gruñe.	","anger",	"0: no anger can be inferred"
"2017-En-10034","	@bringyouhome2 I soy aproximadamente para volar a un cabido de brama no es JUSTO	","anger",	"3: high amount of anger can be inferred"
"2017-En-11647","	Te insulto el tardío Sherri Martel	","anger",	"0: no anger can be inferred"
"2017-En-11087","	Ningún offense pero al ppl allí utilizando cremas para construir vuestro glutes...VENIDO ENCIMA. Va squat y qué no.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11445","	@tomwilcox77 @mattgrime fuming	","anger",	"3: high amount of anger can be inferred"
"2017-En-10426","	@healeyraine  estoy ofendido, de hecho soy	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10764","	no es amargo	","anger",	"0: no anger can be inferred"
"2017-En-11532","	#IndiaMissingIndira que nunca pueda solucionar Kashmir Problema y lo mantuvo quemando para Banco de Voto\n#TerrorStatePak	","anger",	"1: low amount of anger can be inferred"
"2017-En-40665","	i encantar la palabra fret tanto e im en cielo	","anger",	"0: no anger can be inferred"
"2017-En-10318","	no estoy diciendo  pueda ser como el pie grande pero él podrían ser como el padre biológico natural dice sangre hirviendo si  cruce	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10474","	Rompecabezas invirtiendo abriendo portland feodal la población es correlativa directamente un resoplando enfurece: XLzjYhG	","anger",	"1: low amount of anger can be inferred"
"2017-En-11156","	@FoxNews #Pobre = #enojado y justly tan. Personas de oferta alguna esperanza! Mi dios,  cualquiera ve esto?! #La educación no tendría que ser para la #élite	","anger",	"3: high amount of anger can be inferred"
"2017-En-10595","	@TheDTSB @trubble1127 @nflnetwork  estoy de acuerdo pero nuestro offense era asno después del segundo medio td puntuación en el primer paseo	","anger",	"1: low amount of anger can be inferred"
"2017-En-10226","	Justo pagado para pollo en @panerabread y  no incluso conseguir muy 😑😑😑 allí va 4 dólares y me como Pollito	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11317","	de cliente me dije parezco Infantil Gambino. #Insulto o #compliment	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10086","	@hollyrobinson__ Parte 2-era buzzing para un cheeky squashie o dos-esto NO fue qué i esperó.CLASE ÉL FUERA! #Alimentario #enojado  @coopuk @coopukfood	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11442","	@SouthernRailUK retrasos de Streatham Cmn a Aplauso Junc &amp; ahora el tren tomó 20 mins para 9 mins viaje. Perdido 2 trenes a Leer	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10255","	@cc_yandian @HillaryClinton su equipo tiene que dibujar de un sombrero para personalidad diaria #drogó #enojado #yeller #tranquilo #screamer #😂😂	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11407","	@MarkTOByrne  ofrecí @WholeFoods @amazona @CheapAir el oro o la plata pero ellos dijeron Nah... #bitcoin #Chasquear	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11013","	 me ofendo, @Tansorma	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11543","	@RossKemp mirando encima +1.  Habría sido directamente fuera de allí con el tipo que conseguía irate! #ExtremeWorld	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11313","	Mis perros que hacen los sonidos más RIDÍCULOS bien ahora su gustar un altos pitched gargle-y gruñe	","anger",	"0: no anger can be inferred"
"2017-En-10035","	Unbelievable toma 10 minutos para conseguir a través de a @BarclaysUK entonces hay una culpa y la llamada cuelga #fuming #treatcustomersfairly	","anger",	"3: high amount of anger can be inferred"
"2017-En-10418","	@AgentTinsley creo que aquello es qué  llamas la furia del righteous.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11109","	Conseguido un $20 consejo de un bebido Uber pasajero. Hoy  consigo un $25 ticket de aparcamiento.  Culparía karma pero mi asno mudo olvidó para pagar el metro.	","anger",	"3: high amount of anger can be inferred"
"2017-En-10395","	Si  gasto más de £10 en shimmy en £1 bebidas seré furioso, pero nosotros todos saben  va a pasar	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10025","	De hecho fuming  tengo nada para llevar sábado	","anger",	"3: high amount of anger can be inferred"
"2017-En-10030","	Esto jode  está hirviendo arriba interior, su no yendo para ser bien cuándo  lo dejé fuera.	","anger",	"3: high amount of anger can be inferred"
"2017-En-11576","	Quién el infierno está perforando fuera de mi casa?! Literalmente conseguido para dormir en medio cuatro después de un cambio ocupado y estos twats me ha despertado	","anger",	"3: high amount of anger can be inferred"
"2017-En-10598","	Si  dejaste un general tweet ofenderte, sin duda no tendrías que ser en twitter.	","anger",	"1: low amount of anger can be inferred"
"2017-En-10277","	@JuliaHB1 Sangriento correcto	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11152","	@kjwinston11 2.  El N-palabra. Pero  pienso todo Afr-Soy está titulado a él: no tendríamos que sacar de ellos el insulto  han reclamado atrás.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10682","	 No puedo adivinar si te aguantando un rencor contra el mejor'	","anger",	"1: low amount of anger can be inferred"
"2017-En-11048","	#el escorpio siempre busca revenge!	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10455","	@Kim_está__aburrida exactamente qué I ha sido diciendo en fb.. #Amargo	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10390","	no pensó Cadres no Consiguiendo SRC el despliegue haría algunos Cadres tan amargos, Ku duros Macom.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11583","	@BI_Ciencia Opioid peste de píldora rápida...Pulso de generaciones de la velocidad Rápido rabid Empeoramiento Ist Elección Stacked uso vs ingestión de calle demo EE.UU.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10117","	enojados ya	","anger",	"3: high amount of anger can be inferred"
"2017-En-11579","	@bassekraah. @sunilddesai @jyoti1013 @Archnahr . Un2: #irritación y aislamiento #lifenabler	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10459","	@MetPoliceFC es cierto ninguno de vuestros jugadores es cops?   Beben chilled amargos? Es vuestros jugadores Walter Mitty tipos? @KeviboyAllen	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10268","	im De vacaciones para la ronda próxima, fuming!	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-40898","	Si alguien mantiene #reír en ti,  no #fret  . Al menos u r dando #felicidad .'\n#Cita #quotestoliveby	","anger",	"0: no anger can be inferred"
"2017-En-10901","	 eres tan thirsty para la posibilidad de discrepar w/ el izquierdo, que te  no incluso realizar cuándo algo es una afrenta a vuestro bigoted plataforma.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10833","	Kik me  Quiero intercambio pics yo  correo en mi cuenta anonymously si  deseas Kik: vsvplou #Kik #kikme  #desnudos #tits #snapchat	","anger",	"0: no anger can be inferred"
"2017-En-10572","	los 1975 están jugando antichrist por qué  no @sundarakarma juega hustle es un ultraje	","anger",	"1: low amount of anger can be inferred"
"2017-En-10889","	Ananya justo grabbed una biblia, lo abrió, lectura empezada, y entonces dicho 'donde   hablan sobre personas en llamas?'	","anger",	"1: low amount of anger can be inferred"
"2017-En-40262","	Siempre que i pout i justo querer Adrian para aparecer y decirme para parar pouting o más	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-11381","	muy poco me frustro tanto como misplacing algo. Sido buscando mis llaves para 2 horas ahora #braman	","anger",	"3: high amount of anger can be inferred"
"2017-En-10507","	@fleetstreetfox  es buzzing pathetically para compasión si  lo dejaste fuera él  twirl es bigote, chuckle y picadura tú #Psychowasp	","anger",	"1: low amount of anger can be inferred"
"2017-En-10986","	no Puede creer @virginmedia está poniendo sus precios arriba!! Ya saben  estoy luchando para pagar mi factura &amp; no cambiará mi paquete!! #Furioso	","anger",	"3: high amount of anger can be inferred"
"2017-En-10593","	Algunos bloke en el entrenar quién ha evidentemente intentando provocar seguidores de West Ham por ruidosamente slagging del estadio a su compañero en el teléfono	","anger",	"1: low amount of anger can be inferred"
"2017-En-10470","	el humor británico tendría que ofender y reto mainstream vistas. Sombrero fuera a Clarkeson. El ultra la izquierda tendría que ir y arrodillar antes de que Alá!!	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10096","	@NeoFundie @fitchest Ha. Correcto.  Soy de San Jose, CA, e I se agravió correcto allí contigo. Dave, va en un paseo o algo tiempo próximo.	","anger",	"3: high amount of anger can be inferred"
"2017-En-11637","	@matthew_Prados Desde entonces es un amigo de Pereg soy no quiere ofender :) #Paz	","anger",	"0: no anger can be inferred"
"2017-En-10237","	 son como la violación apologists que (inadvertently?) A Sonido de hombres de la marca le gusta rabid, mindless bestias. Con amigos como estos...	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10132","	@soyoprincess  Me irritamos. Les Y su pulgada gruesa hecho enmascara	","anger",	"3: high amount of anger can be inferred"
"2017-En-11279","	@AmericanAir  soy irate en  compruebas-en sistema.  He probado a checkin todo el día y no me deje  él porque no tuve ningún asiento asignó	","anger",	"3: high amount of anger can be inferred"
"2017-En-11367","	Imaginar celta estallado el neto wae cada intento, pero nutt mismo viejo dain lo la manera dura habitual	","anger",	"0: no anger can be inferred"
"2017-En-11265","	 pregunté Jared para casarme y él dijeron núm.	","anger",	"2: moderate amount of anger can be inferred"
"2017-En-10121","	ALGUIEN DEJA SERPIENTES EN MI CASA,  LO APOSTÉ @Ya_Boi_Huck  MATO QUE BUGGER CUÁNDO CONSIGO MIS MANOS ENCIMA LE  #HuckFP2	","anger",	"3: high amount of anger can be inferred"
"2017-En-11119","	Os putas ser tan enojados y amargos, aquello verdaderamente tiene que chupar lol	","anger",	"3: high amount of anger can be inferred"
"2017-En-10027","	ticket de aparcamiento Sangriento 😒💸 #fuming	","anger",	"3: high amount of anger can be inferred"
"2017-En-11319","	Chicos Dm me cuadros de vuestros gallos! El mejor uno conseguirá cargado! ☺️💦💦 #Cumtribute #dm  #snapchat #snapme #Desnudos #dickpic #cocktribute	","anger",	"1: low amount of anger can be inferred"
