S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount,score
0.863,-3.87,1.658,-2.24,0,0,0,0.739
1.883,-7.459,0.701,-1.284,0,0,1,0.438
0,-2.534,0.161,-1.241,0,0,0,0.604
1.049,-0.656,0.271,-2.394,0,0,0,0.417
3.218,-4.881,4.151,-1.927,0,0,0,0.142
3.03,-0.188,0,0,0,0,0,0.438
0.134,-2.034,1.17,-2.711,0,0,0,0.327
4.059,-4.807,2.45,-6.432,0,0,1,0.438
4,-2.311,3.97,-2.011,0,0,0,0.354
0.965,-2.805,2.097,-0.817,0,0,0,0.86
1.433,-3.732,2.764,-3.478,0,0,0,0.783
2.092,-6.87,0.909,-6.862,0,0,1,0.292
0.806,-4.564,2.316,-2.485,0,0,0,0.813
0.182,-1.437,0.542,-1.508,0,-2,1,0.583
0.144,-0.858,0.478,-0.78,0,0,0,0.417
1.862,-2.673,2.47,-5.703,0,0,0,0.417
0.447,-0.844,1.544,-2.183,0,0,0,0.729
0.918,-3.532,0,-0.64,0,0,0,0.457
2.757,-6.846,4.762,-3.576,0,0,0,0.604
2.808,-2.447,2.412,-3.286,0,0,0,0.438
0.526,-0.408,2.118,-0.402,0,0,0,0.391
0.494,-2.83,0.786,-2.559,0,0,0,0.37
0.185,-2.297,0.489,-4.276,0,0,0,0.377
0.814,-7.279,1.617,-2.443,0,0,1,0.986
0.983,-0.309,0.923,-0.283,0,0,0,0.75
2.349,-1.155,3.371,-3.178,0,0,0,0.229
0.594,-1.722,1.052,-0.948,0,0,0,0.396
0.693,-0.258,1.787,-4.999,0,0,0,0.292
1.897,-2.69,2.29,-7.184,0,0,0,0.875
0.844,-9.614,1.857,-4.791,0,0,2,0.292
0.785,-11.883,0.706,-7.802,0,0,2,0.833
3.708,-3.061,4.749,-5.589,0,0,0,0.313
4.907,-9.082,4.361,-2.946,0,0,0,0.396
2.204,-0.398,2.581,-0.978,0,0,0,0.438
1.826,-1.731,0,-3.193,0,0,0,0.104
0,-1.339,0.326,0,0,0,0,0.438
2.019,-1.873,0,-1.086,0,0,0,0.354
0.014,-0.023,0,-0.946,0,0,0,0.396
0,-2.279,0,-0.435,0,-2,0,0.977
1.496,-1.199,3.42,-2.281,0,0,0,0.521
3.386,-4.826,3.679,-5.751,0,0,0,0.333
0.76,-2.257,1.364,-2.479,0,0,1,0.5
1.794,-4.169,0.573,-5.639,0,0,0,0.875
3.202,-1.245,0.271,-2.542,0,0,0,0.167
1.119,-4.091,0.957,-3.224,0,0,0,0.52
2.328,-0.783,0.887,-0.774,0,0,0,0.292
2.785,-3.271,4.621,-5.081,0,0,0,0.5
1.375,-0.855,2.26,-1.353,0,0,0,0.479
2.002,-2.596,1.728,-4.197,0,0,0,0.792
1.212,-1.427,1.344,-5.205,0,0,0,0.646
1.023,0,1.938,0,0,0,0,0.313
0.014,-3.663,0,-2.867,0,0,1,0.413
1.629,-1.403,1.264,-1.777,0,0,0,0.438
3.286,-4.44,7.484,-9.658,0,0,0,0.5
2.324,-9.566,1.397,-5.106,0,0,1,0.771
0,-6.232,0.627,-0.978,0,0,0,0.652
1.583,-1.227,1.735,-2.417,0,0,0,0.604
0.23,-5.481,1.136,-7.821,0,0,0,0.375
3.272,-3.616,1.837,-5.346,0,0,0,0.521
1.251,-0.88,0.141,-3.798,0,0,0,0.479
1.762,-3.847,2.43,-6.012,0,0,1,0.125
2.561,-0.176,1.817,-0.283,0,0,0,0.37
0.557,-1.391,1.142,-2.12,0,0,0,0.458
1.275,-0.731,1.143,-1.665,0,0,0,0.174
0,-1.956,0,-1.509,0,0,1,0.5
2.065,-1.855,1.7,-5.209,0,0,0,0.348
0.478,-5.749,2.113,-5.291,0,0,0,0.625
4.107,-6.088,3.736,-4.608,0,0,1,0.565
0.805,-3.007,2.11,-2.016,0,0,1,0.326
2.168,-1.826,1.916,-3.399,0,0,0,0.523
4.986,-1.341,1.264,-2.439,0,0,0,0.354
1.115,-4.724,1.731,-2.994,0,0,1,0.708
2.382,-3.15,1.382,-6.985,0,0,1,0.5
2.125,-7.436,2.96,-15.27,0,0,0,0.5
0.079,-0.256,0.141,-0.538,0,0,0,0.659
1.639,-2.51,3.557,-0.699,0,0,0,0.438
1.378,-1.272,2.461,-3.374,0,0,0,0.196
2.696,-7.365,1.771,-3.466,0,0,0,0.646
0.594,-0.656,0.864,-0.661,0,0,0,0.333
0.782,-1.668,1.021,-3.953,0,0,0,0.75
0.865,-7.655,2.225,-7.063,0,0,1,0.521
1.65,-2.047,3.959,-1.856,0,0,0,0.891
2.298,-3.792,3.635,-5.07,0,0,0,0.5
0.469,-0.874,1.074,-0.695,0,0,0,0.375
1.023,-0.866,1.938,-0.797,0,0,0,0.625
1.309,-0.281,2.532,-0.302,0,0,0,0.521
1.124,-4.489,5.243,-3.954,0,0,0,0.521
2.68,-6.559,4.143,-2.627,0,0,1,0.833
0.601,-2.031,1.927,-2.597,0,0,0,0.729
0.466,-2.44,0.271,-1.566,0,0,0,0.667
1.491,-2.581,1.923,-4.281,0,0,1,0.313
0.649,-4.317,1.594,-1.458,0,0,0,0.688
0.876,-0.6,0.271,-2.158,0,0,0,0.5
2.205,-3.684,2.782,-3.905,0,0,0,0.479
3.961,-1.916,0.161,-3.476,0,0,0,0.313
2.564,-1.833,1.764,-8.842,0,0,1,0.625
1.267,-4.779,1.222,-6.165,0,0,1,0.146
4.286,-4.068,1.299,-7.441,0,0,3,0.292
5.112,-1.295,3.065,-4.132,0,0,0,0.25
0.978,-3.702,2.127,-3.869,0,0,0,0.625
6.412,-2.812,0.083,-1.241,0,0,0,0.13
3.035,-1.092,0.86,-2.19,0,0,0,0.271
1.194,-1.375,0.877,-3.359,0,0,1,0.458
0.642,-2.28,1.64,-0.668,0,0,0,0.354
0.918,-3.61,0,-0.628,0,0,1,0.517
2.232,-2.914,3.201,-4.368,0,0,1,0.413
2.429,-3.893,3.97,-6.039,0,0,1,0.625
0.627,-6.273,1.622,-6.967,0,0,0,0.604
1.191,-1.941,0.208,-2.166,0,0,0,0.174
0.927,-3.051,0.75,-4.025,0,0,1,0.646
0.134,-2.811,0.743,-3.157,0,0,0,0.625
3.851,-2.319,3.186,-3.32,0,0,0,0.563
1.896,-2.348,1.493,-3.917,0,0,1,0.543
3.112,-4.206,4.708,-6.645,0,0,1,0.333
0.314,-0.65,1.737,-0.638,0,0,0,0.396
0.615,-4.194,0.227,-2.409,0,0,1,0.333
0,-1.021,0.072,-0.831,0,0,0,0.813
3.154,-5.257,2.921,-6.085,0,0,0,0.688
2.017,-12.249,3.806,-5.93,0,0,0,0.917
2.802,-5.494,3.515,-8.243,0,0,1,0.532
4.254,-9.415,2.189,-5.534,0,0,1,0.522
0.784,-2.631,1.554,-1.477,0,0,0,0.438
2.175,0,2.341,0,0,0,0,0.396
7.447,-1.378,0.498,-3.492,0,-2,1,0.271
1.633,-1.767,2.23,-1.517,0,0,0,0.333
1.421,-5.214,0.829,-2.973,0,-2,0,0.854
0.837,-4.541,1.545,-4.293,0,0,1,0.646
2.98,-3.701,7.719,-1.905,0,0,0,0.333
0.614,-1.263,1.274,-1.377,0,0,0,0.25
0.314,-0.479,0.935,0,0,0,0,0.522
1.758,-3.504,1.448,-7.909,0,0,0,0.833
1.243,-3.304,3.201,-3.548,0,0,0,0.652
2.284,-0.659,1.467,-1.852,0,0,0,0.125
0.123,-1.254,0.119,-0.638,0,0,0,0.583
0.049,-4.999,0.766,-0.907,0,0,0,0.771
6.8,-2.761,2.212,-9.347,0,0,2,0.167
1.781,-2.507,1.014,-0.596,0,0,0,0.375
0.185,-1.467,0.49,-0.921,0,0,0,0.177
0.918,-4.266,0,-2.32,0,0,1,0.417
3.222,-5.662,5.395,-2.682,0,0,0,0.375
0.758,-0.472,0.212,-1.373,0,0,0,0.571
1.356,-2.505,1.938,-10.497,0,0,0,0.5
1.161,-0.267,1.361,-1.307,0,0,0,0.625
0.34,-3.048,0.33,-2.623,0,0,0,0.313
0,-3.391,0.628,-2.505,0,0,0,0.458
0.382,-4.093,0.324,-3.09,0,0,1,0.813
0.58,-1.686,1.16,-2.081,0,0,0,0.479
2.448,-2.542,0.792,-2.686,0,0,2,0.37
2.36,0,2.628,-0.715,0,0,0,0.375
3.226,-5.091,1.336,-6.209,0,0,1,0.813
1.924,-1.641,2.249,-4.801,0,0,0,0.217
0.2,-0.336,0.337,-0.665,0,0,0,0.5
2.78,-0.619,2.03,-0.092,0,0,0,0.271
0.192,-2.129,0.396,-1.393,0,0,0,0.458
0.2,-2.148,0.271,-0.214,0,0,0,0.688
1.66,-5.201,0.568,-1.351,0,0,0,0.708
0.739,-2.314,0.613,-2.044,0,0,1,0.208
2.398,-1.105,1.38,-0.346,0,0,0,0.313
1.835,-4.658,1.686,-4.633,0,0,1,0.729
0.353,-1.933,0.478,-1.682,0,0,1,0.688
0.661,-3.473,0.086,-3.753,0,0,1,0.583
2.65,-3.366,4.855,-1.539,0,0,0,0.313
1.15,-0.172,1.038,-0.499,0,0,0,0.229
2.847,-2.511,1.142,-4.999,0,0,0,0.188
2.261,-1.792,0.876,-3.732,0,0,1,0.417
4.206,-2.26,3.115,-1.584,0,0,0,0.438
3.094,-2.284,3.414,-3.247,0,0,0,0.125
1.785,-3.039,5.422,-4.645,0,0,0,0.729
0,-3.792,0,-2.578,0,0,1,0.522
1.635,-2.212,2.137,-3.327,0,0,1,0.647
2.397,-4.151,0.161,-6.244,0,0,2,0.542
0.544,-2.323,0,-1.506,0,-2,0,0.771
0.621,-3.113,1.274,-3.161,0,0,0,0.708
5.331,-4.39,3.974,-4.9,0,0,1,0.402
1.186,-2.367,1.356,-0.071,0,0,0,0.217
6.973,-4.594,6.359,-9.4,0,0,0,0.292
0.588,-1.564,0.729,-1.902,0,0,0,0.313
1.681,-5.874,5.657,-5.697,0,0,0,0.5
1.227,-4.999,4.137,-13.801,0,0,0,0.543
1.906,-3.657,4.271,-2.267,0,0,0,0.646
2.167,-4.089,1.05,-1.756,0,0,0,0.5
0.918,-2.281,0.692,-1.929,0,0,0,0.521
0.197,-1.742,0.161,-1.069,0,0,0,0.479
1.155,-0.651,0.683,-0.852,0,0,0,0.229
1.01,-0.901,1.259,-1.474,0,0,0,0.587
1.911,-9.199,4.052,-5.802,0,0,2,0.625
0.649,-0.921,0.479,-0.121,0,0,0,0.458
0.804,-4.208,4.301,-5.156,0,0,1,0.326
2.282,-0.903,0.544,-1.058,0,0,0,0.409
0.809,-1.468,1.868,-8.477,0,0,0,0.5
4.612,-1.636,4.725,-1.709,0,0,1,0.292
3.334,-2.878,6.39,-0.638,0,0,0,0.375
0.335,-5.604,0.692,-5.861,0,0,0,0.938
1.549,-1.576,0.844,-0.95,0,0,1,0.333
0.182,-1.584,0.188,-0.487,0,0,0,0.396
0.266,-0.176,0.766,-0.287,0,0,0,0.625
1.395,-4.529,2.449,-4.906,0,0,0,0.375
0.8,-4.193,2.036,-2.565,0,0,0,0.813
2.724,-0.405,0,-0.414,0,0,0,0.261
2.006,-2.816,2.484,-3.135,0,0,0,0.125
1.959,-3.078,2.131,-5.045,0,0,0,0.5
0.339,-1.747,1.511,-2.563,0,0,0,0.75
1.436,-1.573,2.982,-3.401,0,0,0,0.313
3.506,-6.422,7.995,-5.201,0,0,0,0.292
1.056,-1.371,0.646,-0.692,0,0,0,0.292
1.437,-2.385,1.497,-1.626,0,0,0,0.152
2.37,-2.218,2.022,-4.195,0,0,0,0.609
1.09,-8.998,1.942,-5.167,0,0,1,0.478
1.162,-2.76,1.625,-3.239,0,0,1,0.28
3.594,-4.004,2.123,-5.76,0,0,0,0.25
1.07,-7.202,2.797,-5.957,0,0,2,0.674
0.2,-1.232,0.271,-1.343,0,0,1,0.521
0.014,-2.209,1.697,-2.842,0,0,1,0.188
2.114,-5.061,0.036,-0.439,0,0,0,0.563
0.553,-4.971,0.664,-4.725,0,0,2,0.609
4.781,-3.56,3.783,-3.95,0,0,0,0.354
1.259,-1.612,0.226,-2.551,0,0,0,0.25
1.435,-3.18,0,-5.212,0,0,0,0.88
5.083,-1.411,3.881,-2.33,0,0,0,0.729
1.781,-9.578,1.56,-3.258,0,0,0,0.75
4.925,-2.338,4.317,-5.892,0,0,0,0.521
0.025,-2.626,0,-1.533,0,0,0,0.625
3.378,-8.594,1.574,-5.52,0,0,2,0.698
0.249,-3.441,0,-5.558,0,-2,0,0.417
3.295,-4.076,4.377,-4.679,0,0,0,0.521
1.278,-1.738,0.864,-1.361,0,0,0,0.5
0.775,0,1.127,0,0,0,0,0.167
1.554,-4.323,1.171,-4.189,0,0,1,0.458
2.112,0,0,0,0,0,0,0.646
1.375,-1.424,0.826,-2.912,0,0,0,0.636
0,-1.233,0,-0.589,0,0,0,0.438
0.045,-4.766,1.397,-5.005,0,0,0,0.74
0.765,-0.329,0.496,-0.943,0,0,0,0.375
3.405,-1.89,0.564,-1.158,0,0,1,0.261
2.949,-3.071,2.733,-5.062,0,0,2,0.354
1.227,-4.815,1.68,-3.251,0,0,0,0.563
0.935,-4.273,0.967,-4.69,0,0,0,0.417
0.971,-10.082,2.313,-6.113,0,0,2,0.604
4.025,-2.744,1.846,-6.437,0,0,1,0.75
2.711,-1.816,2.818,-3.136,0,0,0,0.208
5.23,-4.515,4.783,-2.892,0,0,0,0.479
1.764,-1.407,0.831,-1.181,0,0,0,0.583
0.423,-1.701,0.383,-1.197,0,0,0,0.458
0.751,-1.017,0.986,-1.439,0,0,0,0.396
2.684,-5.452,4.18,-4.707,0,0,2,0.434
2.118,-1.764,2.975,-2.463,0,0,0,0.478
2.712,-2.746,4.121,-7.394,0,0,0,0.543
1.655,-1.514,3.759,-1.726,0,0,0,0.354
0.853,-1.066,1.7,-1.602,0,0,0,0.5
2.153,-1.353,2.092,-4.999,0,0,0,0.63
0.014,-1.542,0.542,-1.493,0,0,0,0.522
1.989,-1.212,2.662,-1.779,0,0,0,0.819
3.437,-2.742,1.849,-4.396,0,0,0,0.5
1.397,-3.693,1.126,-2.963,0,0,1,0.727
0,-0.115,0,-0.242,0,0,0,0.396
1.093,-9.4,2.149,-6.132,0,0,1,0.333
1.587,-5.321,2.895,-12.596,0,0,2,0.543
3.94,-12.426,4.215,-11.024,0,0,1,0.688
1.696,-1.325,4.05,-0.071,0,0,0,0.813
2.902,-1.058,2.285,-1.832,0,0,0,0.609
0.918,-1.851,0,-1.681,0,0,0,0.587
3.311,-3.321,0.542,-3.379,0,0,0,0.064
0,-2.585,0.764,-2.26,0,0,0,0.587
4.323,-5.292,4.298,-9.153,0,0,0,0.62
1.063,-6.627,1.929,-0.628,0,0,1,0.896
1.547,-4.207,1.325,-3.496,0,0,0,0.667
0.714,-2.873,1.667,-4.907,0,0,1,0.313
3.189,-1.552,7.225,-4.49,0,0,0,0.652
3.672,-5.554,2.048,-7.484,0,0,0,0.88
0.205,-1.131,1.311,-0.939,0,0,0,0.326
1.924,-7.724,4.945,-5.359,0,0,1,0.304
1.487,-1.759,0.793,-3.51,0,0,0,0.565
1.348,-4.373,0.805,-0.969,0,0,0,0.729
0.446,-1.049,0.61,-1.49,0,0,0,0.146
0.018,0,0,0,0,0,0,0.196
1.268,-2.939,2.147,-4.684,0,0,0,0.25
3.849,-1.793,4.39,-1.955,0,0,1,0.333
1.29,-4.378,2.965,-1.984,0,0,1,0.674
2.777,-4.409,3.197,-15.669,0,0,0,0.667
0.15,-1.759,0.45,-2.178,0,0,1,0.271
0.823,-0.541,0.578,-1.664,0,0,0,0.217
1.305,-5.084,1.709,-7.405,0,0,1,0.563
2.968,-2.232,4.001,-5.259,0,0,0,0.688
0.749,-6.344,0.16,-0.987,0,0,0,0.521
0.656,-10.074,1.2,-7.877,0,0,1,0.854
0.315,-3.496,0.095,-1.479,0,0,2,0.413
0.014,-3.697,0.763,-3.31,0,0,0,0.896
1.772,-1.744,0.96,-2.964,0,0,0,0.729
1.583,-3.325,1.152,-5.097,0,0,0,0.417
8.109,-4.375,7.635,-3.884,0,0,0,0.438
0.551,-0.41,0,-0.361,0,0,0,0.458
2.053,-10.628,3.155,-10.189,0,0,2,0.667
2.459,-3.153,1.367,-4.427,0,0,2,0.375
1.712,-6.255,4.087,-8.679,0,0,0,0.375
0.328,-1.298,0.734,-0.431,0,0,0,0.479
1.351,-2.859,1.123,-1.923,0,0,0,0.417
2.634,-4.336,3.511,-5.319,0,0,1,0.646
